Phylum,Class,Order,Family,Genus,sample,bay,tpm
 Patescibacteria, Microgenomatia, UBA1400, UBA12108, CAJAUT01,103,control,2.504673279
 Patescibacteria, Microgenomatia, UBA1400, UBA12108, CAJAUT01,105,control,13.80726472
 Patescibacteria, Microgenomatia, UBA1400, UBA12108, CAJAUT01,108,heated,4.933737058
 Patescibacteria, Microgenomatia, UBA1400, UBA12108, DSVY01,108,heated,8.611613773
 Patescibacteria, Microgenomatia, UBA1400, UBA12108, GWF,103,control,6.261683199
 Patescibacteria, Microgenomatia, UBA1400, UBA12108, GWF,104,control,14.63565129
 Patescibacteria, Microgenomatia, UBA1400, UBA12108, UBA12108,103,control,29.68501665
 Patescibacteria, Microgenomatia, UBA1400, UBA12108, UBA12108,107,heated,3.04606454
 Patescibacteria, Microgenomatia, UBA1400, UBA12108, UBA12108 uncl.,105,control,24.74901947
 Patescibacteria, Microgenomatia, UBA1400, UBA12108, UBA12108 uncl.,108,heated,5.061761133
 Patescibacteria, Microgenomatia, UBA1400, UBA1400 uncl., UBA1400 uncl. uncl.,101,control,6.799808288
 Patescibacteria, Microgenomatia, UBA1400, UBA1400 uncl., UBA1400 uncl. uncl.,102,control,24.36777835
 Patescibacteria, Microgenomatia, UBA1400, UBA1400 uncl., UBA1400 uncl. uncl.,103,control,10.36416529
 Patescibacteria, Microgenomatia, UBA1400, UBA1400 uncl., UBA1400 uncl. uncl.,104,control,69.36725833
 Patescibacteria, Microgenomatia, UBA1400, UBA1400 uncl., UBA1400 uncl. uncl.,105,control,69.7201944
 Patescibacteria, Microgenomatia, UBA1400, UBA1400 uncl., UBA1400 uncl. uncl.,106,heated,5.912575774
 Patescibacteria, Microgenomatia, UBA1400, UBA1400 uncl., UBA1400 uncl. uncl.,107,heated,3.586209706
 Patescibacteria, Microgenomatia, UBA1400, UBA1400 uncl., UBA1400 uncl. uncl.,108,heated,1.03264264
 Patescibacteria, Microgenomatia, UBA1400, UBA1400 uncl., UBA1400 uncl. uncl.,109,heated,0.71853362
 Patescibacteria, Microgenomatia, UBA1400, UBA1400 uncl., UBA1400 uncl. uncl.,110,heated,13.0037502
 Patescibacteria, Microgenomatia, UBA1400, UBA1400 uncl., UBA1400 uncl. uncl.,111,heated,3.060385311
 Patescibacteria, Microgenomatia, UBA1400, UBA1449, JAAZOH01,108,heated,15.03615103
 Patescibacteria, Microgenomatia, UBA1400, UBA1449, UBA1449,101,control,5.101518198
 Patescibacteria, Microgenomatia, UBA1406, GWC2-37-13, GWC2-37-13,105,control,49.34066658
 Patescibacteria, Microgenomatia, UBA1406, GWC2-37-13, O2-01-FULL-39-8,105,control,16.70508571
 Patescibacteria, Microgenomatia, UBA1406, GWC2-37-13, O2-01-FULL-39-8,107,heated,1.52303227
 Patescibacteria, Microgenomatia, UBA1406, GWC2-37-13, O2-01-FULL-39-8,109,heated,0.762887548
 Patescibacteria, Microgenomatia, UBA1406, UBA1406 uncl., UBA1406 uncl. uncl.,101,control,3.687844481
 Patescibacteria, Microgenomatia, UBA1406, UBA1406 uncl., UBA1406 uncl. uncl.,102,control,4.324912589
 Patescibacteria, Microgenomatia, UBA1406, UBA1406 uncl., UBA1406 uncl. uncl.,103,control,3.62121438
 Patescibacteria, Microgenomatia, UBA1406, UBA1406 uncl., UBA1406 uncl. uncl.,104,control,4.231995553
 Patescibacteria, Microgenomatia, UM-FILTER-40-11, UM-FILTER-40-11, UM-FILTER-40-11,101,control,5.56529258
 Patescibacteria, Microgenomatia, UM-FILTER-40-11, UM-FILTER-40-11, UM-FILTER-40-11,102,control,45.77047936
 Patescibacteria, Microgenomatia, UM-FILTER-40-11, UM-FILTER-40-11, UM-FILTER-40-11,103,control,14.57264453
 Patescibacteria, Microgenomatia, UM-FILTER-40-11, UM-FILTER-40-11, UM-FILTER-40-11,104,control,12.77293203
 Patescibacteria, Microgenomatia, UM-FILTER-40-11, UM-FILTER-40-11, UM-FILTER-40-11,105,control,22.25898434
 Patescibacteria, Microgenomatia, UM-FILTER-40-11, UM-FILTER-40-11, UM-FILTER-40-11,106,heated,6.933838862
 Patescibacteria, Microgenomatia, UM-FILTER-40-11, UM-FILTER-40-11, UM-FILTER-40-11,107,heated,5.981363098
 Patescibacteria, Microgenomatia, UM-FILTER-40-11, UM-FILTER-40-11, UM-FILTER-40-11,108,heated,0.717634481
 Patescibacteria, Microgenomatia, UM-FILTER-40-11, UM-FILTER-40-11, UM-FILTER-40-11,109,heated,4.49410119
 Patescibacteria, Microgenomatia, UM-FILTER-40-11, UM-FILTER-40-11, UM-FILTER-40-11,110,heated,1.875437406
 Patescibacteria, Microgenomatia, UM-FILTER-40-11, UM-FILTER-40-11, UM-FILTER-40-11,111,heated,3.190219839
 Patescibacteria, Paceibacteria, 2-02-FULL-40-12, GWA2-44-9, GWA2-44-9 uncl.,104,control,56.45179782
 Patescibacteria, Paceibacteria, GWC2-36-17, JACQAJ01, JACQAJ01 uncl.,109,heated,28.42519003
 Patescibacteria, Paceibacteria, GWC2-36-17, WO2-46-25, WO2-46-25 uncl.,105,control,19.72466389
 Patescibacteria, Paceibacteria, Moranbacterales, DSTG01, DSTG01,101,control,1.53045546
 Patescibacteria, Paceibacteria, Moranbacterales, DSTG01, DSTG01,106,heated,36.86490995
 Patescibacteria, Paceibacteria, Moranbacterales, DSTG01, DSTG01,107,heated,17.27118594
 Patescibacteria, Paceibacteria, Moranbacterales, DSTG01, DSTG01,108,heated,4.736387575
 Patescibacteria, Paceibacteria, Moranbacterales, DSTG01, DSTG01,110,heated,32.49195306
 Patescibacteria, Paceibacteria, Moranbacterales, DSTG01, DSTG01,111,heated,21.05545094
 Patescibacteria, Paceibacteria, Moranbacterales, GWC2-37-73, GWC2-37-73 uncl.,105,control,12.74516744
 Patescibacteria, Paceibacteria, Moranbacterales, Moranbacterales uncl., Moranbacterales uncl. uncl.,103,control,3.23183649
 Patescibacteria, Paceibacteria, Moranbacterales, Moranbacterales uncl., Moranbacterales uncl. uncl.,107,heated,2.653023955
 Patescibacteria, Paceibacteria, Moranbacterales, Moranbacterales uncl., Moranbacterales uncl. uncl.,108,heated,6.366112332
 Patescibacteria, Paceibacteria, Moranbacterales, Moranbacterales uncl., Moranbacterales uncl. uncl.,110,heated,1.663694473
 Patescibacteria, Paceibacteria, Paceibacterales, PWPS01, PWPS01,101,control,27.8264629
 Patescibacteria, Paceibacteria, Paceibacterales, PWPS01, PWPS01,107,heated,8.972044646
 Patescibacteria, Paceibacteria, Paceibacterales, PWPS01, PWPS01,109,heated,2.247050595
 Patescibacteria, Paceibacteria, Paceibacterales, Paceibacterales uncl., Paceibacterales uncl. uncl.,101,control,43.34733191
 Patescibacteria, Paceibacteria, Paceibacterales, Paceibacterales uncl., Paceibacterales uncl. uncl.,102,control,85.61512045
 Patescibacteria, Paceibacteria, Paceibacterales, Paceibacterales uncl., Paceibacterales uncl. uncl.,103,control,47.92419488
 Patescibacteria, Paceibacteria, Paceibacterales, Paceibacterales uncl., Paceibacterales uncl. uncl.,104,control,65.36146497
 Patescibacteria, Paceibacteria, Paceibacterales, Paceibacterales uncl., Paceibacterales uncl. uncl.,105,control,44.77768612
 Patescibacteria, Paceibacteria, Paceibacterales, Paceibacterales uncl., Paceibacterales uncl. uncl.,106,heated,14.91718735
 Patescibacteria, Paceibacteria, Paceibacterales, Paceibacterales uncl., Paceibacterales uncl. uncl.,107,heated,13.9007281
 Patescibacteria, Paceibacteria, Paceibacterales, Paceibacterales uncl., Paceibacterales uncl. uncl.,108,heated,9.666097092
 Patescibacteria, Paceibacteria, Paceibacterales, Paceibacterales uncl., Paceibacterales uncl. uncl.,110,heated,0.789406051
 Patescibacteria, Paceibacteria, Paceibacterales, Paceibacterales uncl., Paceibacterales uncl. uncl.,111,heated,2.685644253
 Patescibacteria, Paceibacteria, Paceibacterales, Staskawiczbacteraceae, Staskawiczbacteraceae uncl.,102,control,3.386488159
 Patescibacteria, Paceibacteria, Paceibacterales, Staskawiczbacteraceae, Staskawiczbacteraceae uncl.,106,heated,1.19924886
 Patescibacteria, Paceibacteria, Paceibacterales, Staskawiczbacteraceae, Staskawiczbacteraceae uncl.,108,heated,6.702435248
 Patescibacteria, Paceibacteria, Paceibacterales, Staskawiczbacteraceae, Staskawiczbacteraceae uncl.,111,heated,9.931816481
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, MWCK01,101,control,55.97049299
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, MWCK01,102,control,27.19822981
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, MWCK01,103,control,40.41501022
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, MWCK01,104,control,9.689810508
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, MWCK01,105,control,30.66164993
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, UBA5633 uncl.,101,control,67.83820248
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, UBA5633 uncl.,102,control,152.4653054
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, UBA5633 uncl.,103,control,63.59605017
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, UBA5633 uncl.,104,control,54.37973825
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, UBA5633 uncl.,105,control,47.9588646
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, UBA5633 uncl.,106,heated,5.811217332
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, UBA5633 uncl.,107,heated,7.049463651
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, UBA5633 uncl.,108,heated,2.706507186
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, UBA5633 uncl.,109,heated,7.062159013
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, UBA5633 uncl.,110,heated,4.420673886
 Patescibacteria, Paceibacteria, Paceibacterales, UBA5633, UBA5633 uncl.,111,heated,6.015843126
 Patescibacteria, Paceibacteria, Portnoybacterales, JAHIHE01, JAHIHE01 uncl.,104,control,45.81595186
 Patescibacteria, Paceibacteria, UBA6257, GWB1-50-10, GWB1-50-10 uncl.,104,control,21.80207364
 Patescibacteria, Paceibacteria, UBA6257, UBA6257 uncl., UBA6257 uncl. uncl.,101,control,14.63913918
 Patescibacteria, Paceibacteria, UBA6257, UBA6257 uncl., UBA6257 uncl. uncl.,102,control,9.364375953
 Patescibacteria, Paceibacteria, UBA6257, UBA6257 uncl., UBA6257 uncl. uncl.,103,control,15.68143271
 Patescibacteria, Paceibacteria, UBA6257, UBA6257 uncl., UBA6257 uncl. uncl.,104,control,3.05439679
 Patescibacteria, Paceibacteria, UBA6257, UBA6257 uncl., UBA6257 uncl. uncl.,105,control,18.48972841
 Patescibacteria, Paceibacteria, UBA6257, UBA9933, UBA9933 uncl.,101,control,11.13058516
 Patescibacteria, Paceibacteria, UBA9983, UBA9983 uncl., UBA9983 uncl. uncl.,106,heated,17.73772732
 Patescibacteria, Paceibacteria, UBA9983, UBA9983 uncl., UBA9983 uncl. uncl.,107,heated,9.563225883
 Patescibacteria, Paceibacteria, UBA9983, UBA9983 uncl., UBA9983 uncl. uncl.,109,heated,5.748268964
 Patescibacteria, Paceibacteria, UBA9983_A, CAJQIN01, CAJQIN01 uncl.,106,heated,12.34178438
 Patescibacteria, Paceibacteria, UBA9983_A, CAJQIN01, CAJQIN01 uncl.,107,heated,2.395448813
 Patescibacteria, Paceibacteria, UBA9983_A, CAJQIN01, CAJQIN01 uncl.,108,heated,2.29921727
 Patescibacteria, Paceibacteria, UBA9983_A, CAJQIN01, CAJQIN01 uncl.,110,heated,4.506512214
 Patescibacteria, Paceibacteria, UBA9983_A, CAJQIN01, CAJQIN01 uncl.,111,heated,10.22109269
 Patescibacteria, Paceibacteria, UBA9983_A, GWA1-40-21, GWA1-40-21 uncl.,108,heated,11.51205313
 Patescibacteria, Paceibacteria, UBA9983_A, SBAW01, SBAW01 uncl.,101,control,6.559094826
 Patescibacteria, Paceibacteria, UBA9983_A, SBAW01, SBAW01 uncl.,106,heated,12.71203791
 Patescibacteria, Paceibacteria, UBA9983_A, SBAW01, SBAW01 uncl.,107,heated,7.049463651
 Patescibacteria, Paceibacteria, UBA9983_A, SBAW01, SBAW01 uncl.,108,heated,13.53253593
 Patescibacteria, Paceibacteria, UBA9983_A, SBAW01, SBAW01 uncl.,109,heated,1.765539753
 Patescibacteria, Paceibacteria, UBA9983_A, SBAW01, SBAW01 uncl.,110,heated,8.841347772
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA10103,101,control,4.782673311
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA10103,102,control,50.47983912
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA10103,103,control,18.7850496
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA10103,104,control,16.4651077
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA10103,105,control,51.34576568
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100,101,control,47.58869065
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100,103,control,36.35816051
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100,104,control,33.99248041
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100,105,control,16.33535545
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100,106,heated,37.99715284
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100,107,heated,12.71721265
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100,108,heated,7.20754631
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100,109,heated,18.26949832
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100,110,heated,6.531809171
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100,111,heated,51.96549912
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100 uncl.,101,control,8.126312174
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100 uncl.,102,control,58.15573121
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100 uncl.,103,control,5.635679472
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100 uncl.,104,control,3.108456911
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100 uncl.,105,control,7.04578198
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100 uncl.,106,heated,38.96717923
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100 uncl.,107,heated,25.92554082
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100 uncl.,108,heated,5.308907661
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100 uncl.,109,heated,0.744504715
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100 uncl.,110,heated,34.63938075
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2100, UBA2100 uncl.,111,heated,20.42956799
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2103, UBA2103 uncl.,101,control,0.805502873
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2103, UBA2103 uncl.,102,control,17.00373528
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2103, UBA2103 uncl.,103,control,12.65519131
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2103, UBA2103 uncl.,104,control,11.09228308
 Patescibacteria, Paceibacteria, UBA9983_A, UBA2103, UBA2103 uncl.,105,control,5.086887003
 Patescibacteria, Paceibacteria, UBA9983_A, UBA5272, UBA11704,101,control,2.013757184
 Patescibacteria, Paceibacteria, UBA9983_A, UBA5272, UBA11704,102,control,4.723259801
 Patescibacteria, Paceibacteria, UBA9983_A, UBA5272, UBA11704,103,control,39.54747283
 Patescibacteria, Paceibacteria, UBA9983_A, UBA5272, UBA11704,105,control,2.543443501
 Patescibacteria, Paceibacteria, UBA9983_A, UBA5272, UBA5272 uncl.,101,control,3.060910919
 Patescibacteria, Paceibacteria, UBA9983_A, UBA5272, UBA5272 uncl.,102,control,28.71741959
 Patescibacteria, Paceibacteria, UBA9983_A, UBA5272, UBA5272 uncl.,103,control,18.03364761
 Patescibacteria, Paceibacteria, UBA9983_A, UBA5272, UBA5272 uncl.,104,control,3.512556309
 Patescibacteria, Paceibacteria, UBA9983_A, UBA5272, UBA5272 uncl.,105,control,1.933017061
 Patescibacteria, Paceibacteria, UBA9983_A, UBA5272, UBA5272 uncl.,106,heated,1.271203791
 Patescibacteria, Paceibacteria, UBA9983_A, UBA5272, UBA5272 uncl.,109,heated,6.179389136
 Patescibacteria, Paceibacteria, UBA9983_A, UBA5272, UBA5272 uncl.,111,heated,5.263862735
 Patescibacteria, Paceibacteria, UBA9983_A, UBA9983_A uncl., UBA9983_A uncl. uncl.,101,control,58.74514844
 Patescibacteria, Paceibacteria, UBA9983_A, UBA9983_A uncl., UBA9983_A uncl. uncl.,102,control,67.81762602
 Patescibacteria, Paceibacteria, UBA9983_A, UBA9983_A uncl., UBA9983_A uncl. uncl.,103,control,50.9788769
 Patescibacteria, Paceibacteria, UBA9983_A, UBA9983_A uncl., UBA9983_A uncl. uncl.,104,control,37.98714707
 Patescibacteria, Paceibacteria, UBA9983_A, UBA9983_A uncl., UBA9983_A uncl. uncl.,105,control,58.82334951
 Patescibacteria, Paceibacteria, UBA9983_A, UBA9983_A uncl., UBA9983_A uncl. uncl.,106,heated,40.77776209
 Patescibacteria, Paceibacteria, UBA9983_A, UBA9983_A uncl., UBA9983_A uncl. uncl.,107,heated,26.87202546
 Patescibacteria, Paceibacteria, UBA9983_A, UBA9983_A uncl., UBA9983_A uncl. uncl.,108,heated,7.268376757
 Patescibacteria, Paceibacteria, UBA9983_A, UBA9983_A uncl., UBA9983_A uncl. uncl.,109,heated,4.233555308
 Patescibacteria, Paceibacteria, UBA9983_A, UBA9983_A uncl., UBA9983_A uncl. uncl.,110,heated,7.735678003
 Patescibacteria, Paceibacteria, UBA9983_A, UBA9983_A uncl., UBA9983_A uncl. uncl.,111,heated,3.700430745
 Patescibacteria, Paceibacteria, UBA9983_A, Zambryskibacteraceae, JABMOB01,108,heated,2.077362972
 Patescibacteria, Paceibacteria, UBA9983_A, Zambryskibacteraceae, JABMOB01,110,heated,29.85893765
 Patescibacteria, Saccharimonadia, CAILAD01, GCA-016700035, GCA-016700035 uncl.,105,control,124.7107781
 Patescibacteria, Saccharimonadia, Saccharimonadales, AQU-01, AQU-01 uncl.,102,control,37.65395925
 Patescibacteria, Saccharimonadia, Saccharimonadales, AQU-01, AQU-01 uncl.,103,control,2.707754897
 Patescibacteria, Saccharimonadia, Saccharimonadales, AQU-01, AQU-01 uncl.,105,control,10.44874087
 Patescibacteria, Saccharimonadia, Saccharimonadales, AWTP1-31, AWTP1-31 uncl.,101,control,1.16828661
 Patescibacteria, Saccharimonadia, Saccharimonadales, AWTP1-31, AWTP1-31 uncl.,106,heated,2.911153721
 Patescibacteria, Saccharimonadia, Saccharimonadales, AWTP1-31, AWTP1-31 uncl.,107,heated,7.533777947
 Patescibacteria, Saccharimonadia, Saccharimonadales, AWTP1-31, AWTP1-31 uncl.,108,heated,9.038907586
 Patescibacteria, Saccharimonadia, Saccharimonadales, AWTP1-31, AWTP1-31 uncl.,110,heated,3.543288229
 Patescibacteria, Saccharimonadia, Saccharimonadales, AWTP1-31, AWTP1-31 uncl.,111,heated,24.10929497
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01,101,control,61.50367833
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01,102,control,41.48118089
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01,103,control,80.27759458
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01,104,control,19.70741163
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01,105,control,47.15500325
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01,106,heated,2.317222354
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01,109,heated,1.223641413
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01,110,heated,2.53645223
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01 uncl.,101,control,1.133670711
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01 uncl.,106,heated,5.977447295
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01 uncl.,107,heated,7.522538072
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01 uncl.,108,heated,37.18226471
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01 uncl.,110,heated,0.970053831
 Patescibacteria, Saccharimonadia, Saccharimonadales, CAIOMD01, CAIOMD01 uncl.,111,heated,5.549271292
 Patescibacteria, Saccharimonadia, Saccharimonadales, JACDFO01, JACDFO01,101,control,0.859806438
 Patescibacteria, Saccharimonadia, Saccharimonadales, JACDFO01, JACDFO01,105,control,80.36138344
 Patescibacteria, Saccharimonadia, Saccharimonadales, JACDFO01, JACDFO01,106,heated,1.428318867
 Patescibacteria, Saccharimonadia, Saccharimonadales, JACDFO01, JACDFO01,109,heated,0.694313386
 Patescibacteria, Saccharimonadia, Saccharimonadales, Nanosyncoccaceae, Nanosyncoccaceae uncl.,106,heated,4.70816219
 Patescibacteria, Saccharimonadia, Saccharimonadales, Nanosyncoccaceae, Nanosyncoccaceae uncl.,107,heated,6.092129081
 Patescibacteria, Saccharimonadia, Saccharimonadales, Nanosyncoccaceae, Nanosyncoccaceae uncl.,108,heated,11.69478414
 Patescibacteria, Saccharimonadia, Saccharimonadales, Nanosyncoccaceae, Nanosyncoccaceae uncl.,109,heated,6.103100381
 Patescibacteria, Saccharimonadia, Saccharimonadales, Nanosyncoccaceae, Nanosyncoccaceae uncl.,110,heated,7.640670914
